0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5
-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5
1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0
0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,4.0,1.0,1.0,1.0
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,4.0,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,4.0,1.0,1.0
1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,4.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333
1.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,1.0,1.0,-1.0,2.0,0.3333
0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,1.0,1.0,-1.0,2.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.5,0.25,0.25,0.5,0.5,0.5,0.5,1.0
0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.5,0.25,0.25,0.5,0.5,0.5,0.5,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,1.0,1.0,-0.5,0.5,1.0,-0.5,0.5
-0.5,0.5,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,1.0,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,-0.5,0.5,1.0,1.0,1.0,-1.0,-2.0,1.0,-1.0,-2.0,0.5,0.5,0.5,0.5,0.5
1.0,-0.5,0.5,1.0,1.0,1.0,-1.0,-2.0,1.0,-1.0,-2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,0.3333,0.3333,0.3333,0.3333
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.5,0.5,1.5,0.5,1.0,1.0,1.0,-1.0,2.0,0.3333
0.3333,0.3333,1.0,1.0,1.0,1.0,1.5,0.5,1.5,0.5,1.0,1.0,1.0,-1.0,2.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,-0.5,0.5,1.0,-0.5,0.5,0.5
0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,-0.5,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,0.3333
0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333
0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333
0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,-1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5
0.3333,0.3333,1.0,-1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0
-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0
1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,0.3333,0.3333,0.3333
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.3333,0.3333,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,4.0,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
4.0,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,4.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333
0.3333,4.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333
0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,0.3333,0.3333,0.3333,1.0,-1.0
